time, alpha, eas, radaralt, verticalspeed, power, pitch 
13.429669857, 2.73171210289, 318.775344927, 264.237847487, 0.0, 0.0, 0.246514067054 
13.439675808, 2.73171210289, 318.806933513, 264.237847487, 0.0, 0.0, 0.246514067054 
13.4496798515, 2.79301548004, 318.806933513, 263.658437803, 0.0, 0.0, 0.246514067054 
13.4596807957, 2.85387086868, 318.837899226, 263.081199807, 0.0, 0.0, 0.246514067054 
13.4696810246, 2.85387086868, 318.837899226, 263.081199807, 0.0, 0.0, 0.246514067054 
13.4796819687, 2.91479349136, 318.868212405, 262.505879225, 0.0, 0.0, 0.255412638187 
13.4896869659, 2.91479349136, 318.868212405, 262.505879225, 0.0, 0.0, 0.255412638187 
13.4996898174, 2.91479349136, 318.897873049, 262.505879225, 0.0, 0.0, 0.255412638187 
13.5096919537, 3.03182077408, 318.926970142, 261.361974874, 0.0, 0.0, 0.255412638187 
13.5196928978, 3.03182077408, 318.926970142, 261.361974874, 0.0, 0.0, 0.255412638187 
13.5296938419, 3.03182077408, 318.926970142, 261.361974874, 0.0, 0.0, 0.255412638187 
13.5396959782, 3.03182077408, 318.926970142, 261.361974874, 0.0, 0.0, 0.255412638187 
13.5496969223, 3.08786082268, 318.955385039, 260.793347517, 0.0, 0.0, 0.255412638187 
13.5596978664, 3.08786082268, 318.955385039, 260.793347517, 0.0, 0.0, 0.255412638187 
13.5696988106, 3.14346504211, 318.983147402, 260.227110746, 0.0, 0.0, 0.255412638187 
13.5796999931, 3.19599223137, 319.010316553, 259.663080955, 0.0, 0.0, 0.255412638187 
13.5897009373, 3.19599223137, 319.010316553, 259.663080955, 0.0, 0.0, 0.255412638187 
13.5997018814, 3.19599223137, 319.010316553, 259.663080955, 0.0, 0.0, 0.255412638187 
13.6097028255, 3.19599223137, 319.010316553, 259.663080955, 0.0, 0.0, 0.255412638187 
13.6197049618, 3.24632740021, 319.036833169, 259.101436345, 0.0, 0.0, 0.255412638187 
13.6297059059, 3.29419803619, 319.062756572, 258.542334392, 0.0, 0.0, 0.255412638187 
13.6397068501, 3.33928084373, 319.088146084, 257.985826393, 0.0, 0.0, 0.255412638187 
13.6497077942, 3.33928084373, 319.088146084, 257.985826393, 0.0, 0.0, 0.255412638187 
13.6597080231, 3.33928084373, 319.088146084, 257.985826393, 0.0, 0.0, 0.255412638187 
13.6697099209, 3.33928084373, 319.088146084, 257.985826393, 0.0, 0.0, 0.255412638187 
13.6797130108, 3.33928084373, 319.088146084, 257.985826393, 0.0, 0.0, 0.255412638187 
13.6897139549, 3.38089680672, 319.113001704, 257.431464225, 0.0, 0.0, 0.255412638187 
13.6997148991, 3.41894102097, 319.137323433, 256.879799631, 0.0, 0.0, 0.255412638187 
